comb_num,m,m_comb_num,gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb
330,10.0,66,0.02,0.01985,0.00015000000000000001,0.005,NaN,NaN,0.2,1.0,0.7449494949494949,7.5696250090417845,57.47623290433767,NaN,NaN,0.43082263719335856,NaN,NaN,75.6983134959625,76.1270727276112,36.38666086534527,36.295583304599035,112.42265603221024,67.71506332833839,52.03658474919484,100.0,0.08,0.6,0.27,1.0,0.43082263719335856,0.005691466045923655,0.005691466045923655,2.1671553440683056e-13
335,10.0,67,0.02,0.01985,0.00015000000000000001,0.01,NaN,NaN,0.2,1.0,0.6959445944594459,6.939112325757088,54.430028373445204,NaN,NaN,0.4171488442113258,NaN,NaN,69.39516382542186,69.80827210178221,39.17720658452565,39.101812814490366,108.91008491627258,64.09716065821554,29.51167600049327,100.0,0.08,0.6,0.27,1.0,0.4171488442113258,0.006011559182619414,0.006011559182619414,7.993605777301127e-14
340,10.0,68,0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.2,1.0,0.6334633463346334,6.2164954007330095,50.25842846038677,NaN,NaN,0.3151344990806919,NaN,NaN,62.165252033088606,62.48008850641079,43.298318600887974,43.24654607156119,105.72663457797198,59.09588322357179,15.26292133964775,100.0,0.08,0.6,0.27,1.0,0.3151344990806919,0.005069327310103588,0.005069327310103588,4.884981308350689e-14
345,10.0,69,0.02,0.01985,0.00015000000000000001,0.0025,NaN,NaN,0.2,1.0,0.7645514551455146,7.857400675389373,58.6376872210423,NaN,NaN,0.4131809521887817,NaN,NaN,78.57244690958527,78.98718770608251,35.420448333593214,35.32321822708615,114.31040593316865,69.0988603017141,68.10323974250245,100.0,0.08,0.6,0.27,1.0,0.4131809521887817,0.005258494116036746,0.005258494116036746,3.3217872896784684e-13
350,10.0,70,0.02,0.01985,0.00015000000000000001,0.005,NaN,NaN,0.2,1.0,0.7449494949494949,7.5696250090417845,57.47623290433767,NaN,NaN,0.43082263719335856,NaN,NaN,75.6983134959625,76.1270727276112,36.38666086534527,36.295583304599035,112.42265603221024,67.71506332833839,52.03658474919484,100.0,0.08,0.6,0.27,1.0,0.43082263719335856,0.005691466045923655,0.005691466045923655,2.1671553440683056e-13
355,10.0,71,0.02,0.01985,0.00015000000000000001,0.01,NaN,NaN,0.2,1.0,0.6959445944594459,6.939112325757088,54.430028373445204,NaN,NaN,0.4171488442113258,NaN,NaN,69.39516382542186,69.80827210178221,39.17720658452565,39.101812814490366,108.91008491627258,64.09716065821554,29.51167600049327,100.0,0.08,0.6,0.27,1.0,0.4171488442113258,0.006011559182619414,0.006011559182619414,7.993605777301127e-14
360,10.0,72,0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.2,1.0,0.6334633463346334,6.2164954007330095,50.25842846038677,NaN,NaN,0.3151344990806919,NaN,NaN,62.165252033088606,62.48008850641079,43.298318600887974,43.24654607156119,105.72663457797198,59.09588322357179,15.26292133964775,100.0,0.08,0.6,0.27,1.0,0.3151344990806919,0.005069327310103588,0.005069327310103588,4.884981308350689e-14
365,10.0,73,0.02,0.01975,0.00025,0.0025,NaN,NaN,0.2,1.0,0.7633263326332633,7.837178800585057,58.756802527358325,NaN,NaN,0.41262055569274025,NaN,NaN,78.37391244261265,78.7844085615433,35.0858672139936,34.986769119220725,113.77117768076403,69.24812607865256,64.91064706214853,100.0,0.08,0.6,0.27,1.0,0.41262055569274025,0.005264911854019939,0.005264911854019939,1.8118839761882555e-13
370,10.0,74,0.02,0.01975,0.00025,0.005,NaN,NaN,0.2,1.0,0.7424992499249925,7.543842163924317,57.53418444483128,NaN,NaN,0.42734934497400445,NaN,NaN,75.43825133111477,75.86577098421718,36.115554141030046,36.02240446774332,111.8881754519605,67.80499429699822,49.25856734095839,100.0,0.08,0.6,0.27,1.0,0.42734934497400445,0.005664876540201853,0.005664876540201853,2.007283228522283e-13
375,10.0,75,0.02,0.01975,0.00025,0.01,NaN,NaN,0.2,1.0,0.6947194719471947,6.9230400270618295,54.55042395149269,NaN,NaN,0.4136608946906364,NaN,NaN,69.22985692439518,69.64406116530893,38.82033390560639,38.74251425291587,108.3865754182248,64.25524646071486,27.627461841636514,100.0,0.08,0.6,0.27,1.0,0.4136608946906364,0.005975133656221197,0.005975133656221197,-7.105427357601002e-15
380,10.0,76,0.02,0.01975,0.00025,0.015000000000000001,NaN,NaN,0.2,1.0,0.6322382238223823,6.202516964562823,50.370506151086445,NaN,NaN,0.31224380184786327,NaN,NaN,62.02385416714135,62.33741344747609,42.92811233677459,42.87480552776504,105.21221897524113,59.249214639361924,13.839248581539177,100.0,0.08,0.6,0.27,1.0,0.31224380184786327,0.005034146679998181,0.005034146679998181,3.8191672047105385e-14
385,10.0,77,0.02,0.0195,0.0005,0.0025,NaN,NaN,0.2,1.0,0.7584258425842584,7.77712105822484,58.9714683797311,NaN,NaN,0.4063441413383373,NaN,NaN,77.77117579190798,78.17755472358674,34.34816426096559,34.243747367813455,112.4213020914002,69.53980541875171,56.919845297198336,100.0,0.08,0.6,0.27,1.0,0.4063441413383373,0.005224865837835975,0.005224865837835975,2.3092638912203256e-13
390,10.0,78,0.02,0.0195,0.0005,0.005,NaN,NaN,0.2,1.0,0.7388238823882388,7.493444960294393,57.80862212209503,NaN,NaN,0.4214179807267584,NaN,NaN,74.93182745619798,75.35586758367069,35.29677658667697,35.198309586134194,110.55417716980489,68.16193608671013,42.82632876461756,100.0,0.08,0.6,0.27,1.0,0.4214179807267584,0.005623821659593564,0.005623821659593564,-1.7763568394002505e-15
395,10.0,79,0.02,0.0195,0.0005,0.01,NaN,NaN,0.2,1.0,0.6910441044104411,6.877591317774561,54.812573715753715,NaN,NaN,0.41034853462008414,NaN,NaN,68.77607017981617,69.18626171236569,37.97765012816505,37.895219831547145,107.08148154391284,64.61085587800093,22.98157230326925,100.0,0.08,0.6,0.27,1.0,0.41034853462008414,0.005966457087375527,0.005966457087375527,1.0658141036401503e-14
400,10.0,80,0.02,0.0195,0.0005,0.015000000000000001,NaN,NaN,0.2,1.0,0.6297879787978797,6.170490984826279,50.68519625335028,NaN,NaN,0.31251301189963954,NaN,NaN,61.707041690940244,62.01742286016243,41.9707468955641,41.91381088268028,103.93123374284272,59.671593058937674,10.350097436436156,100.0,0.08,0.6,0.27,1.0,0.31251301189963954,0.0050646376871489405,0.0050646376871489405,6.306066779870889e-14
405,10.0,81,0.02,0.01925,0.00075,0.0025,NaN,NaN,0.2,1.0,0.7547504750475047,7.7241519972307175,59.25462421426727,NaN,NaN,0.39841023785309915,NaN,NaN,77.23844827633302,77.63993021016027,33.54128983353708,33.43161583689339,111.07154604705366,69.90082786573385,49.514809887062626,100.0,0.08,0.6,0.27,1.0,0.39841023785309915,0.005157980293447594,0.005157980293447594,1.652011860642233e-13
410,10.0,82,0.02,0.01925,0.00075,0.005,NaN,NaN,0.2,1.0,0.7351485148514851,7.442879424594882,58.088221181494085,NaN,NaN,0.4158764365535603,NaN,NaN,74.42628589188921,74.84467068250238,34.480277550314945,34.376917553364414,109.22158823586679,68.52552859868089,36.65858681266565,100.0,0.08,0.6,0.27,1.0,0.4158764365535603,0.005587574550506662,0.005587574550506662,2.113864638886298e-13
415,10.0,83,0.02,0.01925,0.00075,0.01,NaN,NaN,0.2,1.0,0.6885938593859386,6.840111359117496,55.15284563450119,NaN,NaN,0.407471958632982,NaN,NaN,68.40276294723203,68.80858554980794,37.056340832855554,36.96935873136601,105.77794428117394,65.05003100353719,18.524149619442397,100.0,0.08,0.6,0.27,1.0,0.407471958632982,0.005957095392750355,0.005957095392750355,8.348877145181177e-14
420,10.0,84,0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,0.6285628562856286,6.14806288940869,51.09155536069434,NaN,NaN,0.31035860298119644,NaN,NaN,61.4802286934745,61.7909874970681,40.92074213859555,40.85939618076457,102.65038367783268,60.19557383340969,6.936540633258437,100.0,0.08,0.6,0.27,1.0,0.31035860298119644,0.005048071377341525,0.005048071377341525,7.993605777301127e-14
425,10.0,85,0.02,0.019,0.001,0.0025,NaN,NaN,0.2,1.0,0.7510751075107511,7.670208713973881,59.53834224027373,NaN,NaN,0.3953287933959331,NaN,NaN,76.70686911613677,77.09741593313474,32.74210222853488,32.62842245603139,109.72583838916613,70.26368361815773,42.46611806235947,100.0,0.08,0.6,0.27,1.0,0.3953287933959331,0.00515408130518936,0.00515408130518936,8.171241461241152e-14
430,10.0,86,0.02,0.019,0.001,0.005,NaN,NaN,0.2,1.0,0.7314731473147315,7.391842083256643,58.371305156776415,NaN,NaN,0.4123897481017309,NaN,NaN,73.92030078864835,74.33081058066816,33.66829726254423,33.560616931305056,107.8914275119732,68.89408389041782,30.742799794176847,100.0,0.08,0.6,0.27,1.0,0.4123897481017309,0.005578984824849549,0.005578984824849549,1.1723955140041653e-13
435,10.0,87,0.02,0.019,0.001,0.01,NaN,NaN,0.2,1.0,0.684918491849185,6.795372004837408,55.432259976225026,NaN,NaN,0.3998086699072303,NaN,NaN,67.95264413423324,68.35352871828131,36.21039727302459,36.119201194386484,104.4727299126678,65.42714905164274,14.133423827419179,100.0,0.08,0.6,0.27,1.0,0.3998086699072303,0.0058835435296642966,0.0058835435296642966,5.329070518200751e-15
440,10.0,88,0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,0.6261126112611262,6.116290154218392,51.42326268599038,NaN,NaN,0.3081594272295263,NaN,NaN,61.16281188446267,61.47106096941344,39.96379907719162,39.89895997250869,101.37002094192214,60.64027648236555,3.555823171861894,100.0,0.08,0.6,0.27,1.0,0.3081594272295263,0.0050383389188459185,0.0050383389188459185,2.5757174171303632e-14
445,10.0,89,0.02,0.0185,0.0015,0.0025,NaN,NaN,0.2,1.0,0.7424992499249925,7.558083469420829,60.077315210982434,NaN,NaN,0.3739639956427965,NaN,NaN,75.57972990524107,75.95479868985109,31.197344521965583,31.075233089331768,107.03003177918285,70.96587511676714,29.236734966388678,100.0,0.08,0.6,0.27,1.0,0.3739639956427965,0.004947868029716971,0.004947868029716971,-6.039613253960852e-14
450,10.0,90,0.02,0.0185,0.0015,0.005,NaN,NaN,0.2,1.0,0.7241224122412241,7.291424314586281,58.96760866078002,NaN,NaN,0.39492626689396104,NaN,NaN,72.91411702880893,73.30916941275677,32.03574372241207,31.920153390247656,105.22932280300444,69.66610395278882,19.59220709116396,100.0,0.08,0.6,0.27,1.0,0.39492626689396104,0.005416311681435445,0.005416311681435445,3.019806626980426e-14
455,10.0,91,0.02,0.0185,0.0015,0.01,NaN,NaN,0.2,1.0,0.68001800180018,6.720425008450392,56.15114668037451,NaN,NaN,0.3901300255488138,NaN,NaN,67.20357550754845,67.59438011005274,34.374505023725085,34.275455791835974,101.8698359018887,66.3536752676751,5.770097619606918,100.0,0.08,0.6,0.27,1.0,0.3901300255488138,0.005805139184772641,0.005805139184772641,4.263256414560601e-14
460,10.0,92,0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.2,1.0,0.6236623662366236,6.070165907791027,52.27341615329226,NaN,NaN,0.3044255867207255,NaN,NaN,60.701125152647336,61.00608466463099,37.88010710065978,37.8080169920093,98.81410165664029,61.7382373991672,-3.0412394681589072,100.0,0.08,0.6,0.27,1.0,0.3044255867207255,0.005015111470511816,0.005015111470511816,4.440892098500626e-14
465,10.0,93,0.02,0.018000000000000002,0.002,0.0025,NaN,NaN,0.2,1.0,0.7351485148514851,7.451721490677972,60.70105688923798,NaN,NaN,0.35565867219784764,NaN,NaN,74.5199784270121,74.87287357897756,29.597506808304374,29.469211933334343,104.34208551231191,71.75711814782817,17.280469877682194,100.0,0.08,0.6,0.27,1.0,0.35565867219784764,0.00477283903649342,0.00477283903649342,2.042810365310288e-13
470,10.0,94,0.02,0.018000000000000002,0.002,0.005,NaN,NaN,0.2,1.0,0.717996799679968,7.197848396944895,59.65936018849451,NaN,NaN,0.37551912116212804,NaN,NaN,71.97562553132516,72.35400309061107,30.340600424471003,30.21833354446654,102.57233663507762,70.5394899484697,9.304553724391162,100.0,0.08,0.6,0.27,1.0,0.37551912116212804,0.005217102395786997,0.005217102395786997,1.1191048088221578e-13
475,10.0,95,0.02,0.018000000000000002,0.002,0.01,NaN,NaN,0.2,1.0,0.6763426342634263,6.652437395342508,56.97429495154564,NaN,NaN,0.38059796830043524,NaN,NaN,66.52559375739429,66.90497192172552,32.474135620732774,32.36821890464307,99.27319082636859,67.39480353637879,-2.196127986090246,100.0,0.08,0.6,0.27,1.0,0.38059796830043524,0.0057211807595047605,0.0057211807595047605,9.769962616701378e-14
480,10.0,96,0.02,0.018000000000000002,0.002,0.015000000000000001,NaN,NaN,0.2,1.0,0.6212121212121212,6.023167015466154,53.15838376203726,NaN,NaN,0.29982638092850067,NaN,NaN,60.23011289828437,60.53149653559004,35.810149655242185,35.7315106978462,96.26300723343624,62.88136873680056,-9.468291013196218,100.0,0.08,0.6,0.27,1.0,0.29982638092850067,0.004977885888912148,0.004977885888912148,2.1316282072803006e-14
485,10.0,97,0.02,0.0175,0.0025,0.0025,NaN,NaN,0.2,1.0,0.7277977797779778,7.346197370570086,61.360690128466686,NaN,NaN,0.3301545215058894,NaN,NaN,73.46248432652172,73.79212822720675,27.99785186736195,27.865097748973,101.65722597617975,72.58916178225999,6.323390127008088,100.0,0.08,0.6,0.27,1.0,0.3301545215058894,0.004494223403641938,0.004494223403641938,3.5349501104064984e-13
490,10.0,98,0.02,0.0175,0.0025,0.005,NaN,NaN,0.2,1.0,0.7118711871187119,7.1035068829703585,60.37990055585003,NaN,NaN,0.3569240474534894,NaN,NaN,71.03854640867488,71.39199287715708,28.657148660039905,28.531011951128903,99.92300482828598,71.44700362027903,-0.2691385365761412,100.0,0.08,0.6,0.27,1.0,0.3569240474534894,0.005024617464778751,0.005024617464778751,-1.4210854715202004e-14
495,10.0,99,0.02,0.0175,0.0025,0.01,NaN,NaN,0.2,1.0,0.6726672667266727,6.584260675267358,57.83645105012026,NaN,NaN,0.3665557116466829,NaN,NaN,65.84409589388305,66.20916246432026,30.583004194491192,30.471933940246487,96.68109640456674,68.4820145059845,-9.82190391679053,100.0,0.08,0.6,0.27,1.0,0.3665557116466829,0.0055671506601126285,0.0055671506601126285,3.552713678800501e-15
500,10.0,100,0.02,0.0175,0.0025,0.015000000000000001,NaN,NaN,0.2,1.0,0.61998699869987,5.983172527238155,54.16079821043712,NaN,NaN,0.2975734621873869,NaN,NaN,59.83234737759961,60.129298734568934,33.67512945239213,33.590679217052454,93.71997795162139,64.15846444779139,-15.750969631987777,100.0,0.08,0.6,0.27,1.0,0.2975734621873869,0.004973506293403634,0.004973506293403634,7.638334409421077e-14
505,10.0,101,0.02,0.015,0.005,0.0025,NaN,NaN,0.2,1.0,0.7057455745574558,6.885434541461002,66.01951601756913,NaN,NaN,0.167822471299786,NaN,NaN,68.85482135351317,69.02216788590981,19.46517093776895,19.346851348763387,88.3690192346732,78.10674881726841,-37.54614177806354,100.0,0.08,0.6,0.27,1.0,0.167822471299786,0.0024373548290849948,0.0024373548290849948,4.085620730620576e-14
510,10.0,102,0.02,0.015,0.005,0.005,NaN,NaN,0.2,1.0,0.6947194719471947,6.695549772096982,65.35849838017197,NaN,NaN,0.21577537874571817,NaN,NaN,66.95782123922938,67.17127309971553,19.75370548637261,19.638180112394338,86.80945321210987,77.37783226855434,-40.17989131273875,100.0,0.08,0.6,0.27,1.0,0.21577537874571817,0.003222668579732466,0.003222668579732466,3.375077994860476e-14
515,10.0,103,0.02,0.015,0.005,0.01,NaN,NaN,0.2,1.0,0.668991899189919,6.308300964429248,63.70581235990125,NaN,NaN,0.279848914352435,NaN,NaN,63.0843754394018,63.36285855864491,20.62736816765484,20.514702727092835,83.87756128573774,75.54208490014709,-44.00572228067894,100.0,0.08,0.6,0.27,1.0,0.279848914352435,0.0044362010615921,0.0044362010615921,4.440892098500626e-14
520,10.0,104,0.02,0.015,0.005,0.015000000000000001,NaN,NaN,0.2,1.0,0.6346884688468847,5.884806601019012,61.31160669955423,NaN,NaN,0.2900164360853239,NaN,NaN,58.8512440095736,59.13808244627544,22.13945518854873,22.033968298922076,81.17205074519751,72.85522775802767,-46.077008574176226,100.0,0.08,0.6,0.27,1.0,0.2900164360853239,0.004928223742053048,0.004928223742053048,3.4638958368304884e-14
525,10.0,105,0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,0.713096309630963,7.100418008550183,50.550118179151276,NaN,NaN,0.11162703404950491,NaN,NaN,71.0049493678158,71.11580711955133,40.936616000980656,40.83155551769258,111.94736263724391,63.52611213360709,41.362979006177895,100.0,0.08,0.6,0.27,1.0,0.11162703404950491,0.001572119189533431,0.001572119189533431,4.085620730620576e-14
530,10.0,106,0.02,0.02,0.0,0.005,NaN,NaN,0.25,1.0,0.6910441044104411,6.827266044478887,49.30017836830906,NaN,NaN,0.12815863185180376,NaN,NaN,68.27307292636634,68.40081907664067,42.081264164878505,41.982351986065154,110.38317106270583,61.966709615348826,32.858987984179635,100.0,0.08,0.6,0.27,1.0,0.12815863185180376,0.0018771588951838757,0.0018771588951838757,2.842170943040401e-14
535,10.0,107,0.02,0.02,0.0,0.01,NaN,NaN,0.25,1.0,0.6395889588958896,6.23489912216802,46.24650799366035,NaN,NaN,0.13506461789685176,NaN,NaN,62.35120449650706,62.48405583957705,45.07430085747505,44.995097824840954,107.479153664418,58.13597680036718,19.93593345921456,100.0,0.08,0.6,0.27,1.0,0.13506461789685176,0.0021662678938402236,0.0021662678938402236,2.3092638912203256e-14
540,10.0,108,0.02,0.02,0.0,0.015000000000000001,NaN,NaN,0.25,1.0,0.5722072207220722,5.527771561860728,42.01546914987653,NaN,NaN,0.08754428785085366,NaN,NaN,55.278456787182556,55.365259906458135,49.55131060006517,49.507068861266625,104.87232876772475,52.79301085139745,10.91600120783436,100.0,0.08,0.6,0.27,1.0,0.08754428785085366,0.0015837175409865343,0.0015837175409865343,3.019806626980426e-14
545,10.0,109,0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,0.7118711871187119,7.083203424824469,50.65290490013912,NaN,NaN,0.10947177723795676,NaN,NaN,70.83376803382049,70.94150602548265,40.58995604333482,40.485409787975854,111.4269158134585,63.66640008617568,39.32384046977542,100.0,0.08,0.6,0.27,1.0,0.10947177723795676,0.001545512258680748,0.001545512258680748,-8.704148513061227e-14
550,10.0,110,0.02,0.0199,0.0001,0.005,NaN,NaN,0.25,1.0,0.6910441044104411,6.81849229013312,49.46437860118556,NaN,NaN,0.1241845165805131,NaN,NaN,68.18261023462279,68.30910741791172,41.655835487377004,41.55694673833542,109.86605415624715,62.174898281834366,31.132143503662114,100.0,0.08,0.6,0.27,1.0,0.1241845165805131,0.001821289975794467,0.001821289975794467,-2.842170943040401e-14
555,10.0,111,0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,0.6395889588958896,6.228496928203952,46.41003940525906,NaN,NaN,0.13182688394111608,NaN,NaN,62.284097781285894,62.416796165980635,44.63230393452396,44.552814566083725,106.96961073206435,58.3500264596841,18.54448269722988,100.0,0.08,0.6,0.27,1.0,0.13182688394111608,0.0021165119845235223,0.0021165119845235223,4.618527782440651e-14
560,10.0,112,0.02,0.0199,0.0001,0.015000000000000001,NaN,NaN,0.25,1.0,0.5722072207220722,5.523675763928796,42.173349785310215,NaN,NaN,0.08543610696940362,NaN,NaN,55.236070673630635,55.32219374625736,49.09045091948729,49.04620099810144,104.3683947443588,53.00665386467255,9.777549773927996,100.0,0.08,0.6,0.27,1.0,0.08543610696940362,0.0015467255976052427,0.0015467255976052427,-5.329070518200751e-15
565,10.0,113,0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,0.7118711871187119,7.083203424824469,50.65290490013912,NaN,NaN,0.10947177723795676,NaN,NaN,70.83376803382049,70.94150602548265,40.58995604333482,40.485409787975854,111.4269158134585,63.66640008617568,39.32384046977542,100.0,0.08,0.6,0.27,1.0,0.10947177723795676,0.001545512258680748,0.001545512258680748,-8.704148513061227e-14
570,10.0,114,0.02,0.0199,0.0001,0.005,NaN,NaN,0.25,1.0,0.6910441044104411,6.81849229013312,49.46437860118556,NaN,NaN,0.1241845165805131,NaN,NaN,68.18261023462279,68.30910741791172,41.655835487377004,41.55694673833542,109.86605415624715,62.174898281834366,31.132143503662114,100.0,0.08,0.6,0.27,1.0,0.1241845165805131,0.001821289975794467,0.001821289975794467,-2.842170943040401e-14
575,10.0,115,0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,0.6395889588958896,6.228496928203952,46.41003940525906,NaN,NaN,0.13182688394111608,NaN,NaN,62.284097781285894,62.416796165980635,44.63230393452396,44.552814566083725,106.96961073206435,58.3500264596841,18.54448269722988,100.0,0.08,0.6,0.27,1.0,0.13182688394111608,0.0021165119845235223,0.0021165119845235223,4.618527782440651e-14
580,10.0,116,0.02,0.0199,0.0001,0.015000000000000001,NaN,NaN,0.25,1.0,0.5722072207220722,5.523675763928796,42.173349785310215,NaN,NaN,0.08543610696940362,NaN,NaN,55.236070673630635,55.32219374625736,49.09045091948729,49.04620099810144,104.3683947443588,53.00665386467255,9.777549773927996,100.0,0.08,0.6,0.27,1.0,0.08543610696940362,0.0015467255976052427,0.0015467255976052427,-5.329070518200751e-15
585,10.0,117,0.02,0.0198,0.0002,0.0025,NaN,NaN,0.25,1.0,0.7118711871187119,7.0730217705181335,50.81638308648641,NaN,NaN,0.1062249046631365,NaN,NaN,70.73064198728589,70.83644260984447,40.17387552848978,40.069637548835594,110.90608015868006,63.87065750452498,37.396261412064646,100.0,0.08,0.6,0.27,1.0,0.1062249046631365,0.0015018320048993008,0.0015018320048993008,3.019806626980426e-14
590,10.0,118,0.02,0.0198,0.0002,0.005,NaN,NaN,0.25,1.0,0.6910441044104411,6.809137573287793,49.62683952722032,NaN,NaN,0.12297504743384025,NaN,NaN,68.09070769030266,68.21435078031178,41.23468848260602,41.13624890028327,109.35059968059505,62.381322991881895,29.417677191262868,100.0,0.08,0.6,0.27,1.0,0.12297504743384025,0.0018060297080245615,0.0018060297080245615,4.440892098500626e-14
595,10.0,119,0.02,0.0198,0.0002,0.01,NaN,NaN,0.25,1.0,0.6395889588958896,6.221569035855726,46.572075317780666,NaN,NaN,0.13094133557350318,NaN,NaN,62.2161218730297,62.346631694130764,44.19405780431138,44.11488905038165,106.46152074451241,58.56259731978742,17.1605384464508,100.0,0.08,0.6,0.27,1.0,0.13094133557350318,0.002104635258708389,0.002104635258708389,6.750155989720952e-14
600,10.0,120,0.02,0.0198,0.0002,0.015000000000000001,NaN,NaN,0.25,1.0,0.5722072207220722,5.519139964344208,42.330119911442836,NaN,NaN,0.08516999317961194,NaN,NaN,55.190412923377174,55.276569636621694,48.633531046251434,48.58906583692306,103.86563547354476,53.219305292462195,8.643423463129807,100.0,0.08,0.6,0.27,1.0,0.08516999317961194,0.0015431750912251407,0.0015431750912251407,3.552713678800501e-14
605,10.0,121,0.02,0.0198,0.0002,0.0025,NaN,NaN,0.25,1.0,0.7118711871187119,7.0730217705181335,50.81638308648641,NaN,NaN,0.1062249046631365,NaN,NaN,70.73064198728589,70.83644260984447,40.17387552848978,40.069637548835594,110.90608015868006,63.87065750452498,37.396261412064646,100.0,0.08,0.6,0.27,1.0,0.1062249046631365,0.0015018320048993008,0.0015018320048993008,3.019806626980426e-14
610,10.0,122,0.02,0.0198,0.0002,0.005,NaN,NaN,0.25,1.0,0.6910441044104411,6.809137573287793,49.62683952722032,NaN,NaN,0.12297504743384025,NaN,NaN,68.09070769030266,68.21435078031178,41.23468848260602,41.13624890028327,109.35059968059505,62.381322991881895,29.417677191262868,100.0,0.08,0.6,0.27,1.0,0.12297504743384025,0.0018060297080245615,0.0018060297080245615,4.440892098500626e-14
615,10.0,123,0.02,0.0198,0.0002,0.01,NaN,NaN,0.25,1.0,0.6395889588958896,6.221569035855726,46.572075317780666,NaN,NaN,0.13094133557350318,NaN,NaN,62.2161218730297,62.346631694130764,44.19405780431138,44.11488905038165,106.46152074451241,58.56259731978742,17.1605384464508,100.0,0.08,0.6,0.27,1.0,0.13094133557350318,0.002104635258708389,0.002104635258708389,6.750155989720952e-14
620,10.0,124,0.02,0.0198,0.0002,0.015000000000000001,NaN,NaN,0.25,1.0,0.5722072207220722,5.519139964344208,42.330119911442836,NaN,NaN,0.08516999317961194,NaN,NaN,55.190412923377174,55.276569636621694,48.633531046251434,48.58906583692306,103.86563547354476,53.219305292462195,8.643423463129807,100.0,0.08,0.6,0.27,1.0,0.08516999317961194,0.0015431750912251407,0.0015431750912251407,3.552713678800501e-14
625,10.0,125,0.02,0.01975,0.00025,0.0025,NaN,NaN,0.25,1.0,0.7118711871187119,7.0674397084007,50.89600331322981,NaN,NaN,0.10717461555269381,NaN,NaN,70.67734691902002,70.78157169955969,39.969483224096884,39.86550892706644,110.64708062662613,63.97057319425272,36.43960762415715,100.0,0.08,0.6,0.27,1.0,0.10717461555269381,0.0015164560289817669,0.0015164560289817669,-2.504663143554353e-13
630,10.0,126,0.02,0.01975,0.00025,0.005,NaN,NaN,0.25,1.0,0.6898189818981898,6.797279994959977,49.64704774905702,NaN,NaN,0.12239980397589534,NaN,NaN,67.97253804144454,68.09519975357567,41.09602191304016,40.997883895523664,109.09308364909933,62.419355541003505,28.500675694148647,100.0,0.08,0.6,0.27,1.0,0.12239980397589534,0.0018007174055894696,0.0018007174055894696,-1.7763568394002505e-15
635,10.0,127,0.02,0.01975,0.00025,0.01,NaN,NaN,0.25,1.0,0.6395889588958896,6.217874023743558,46.652338342659924,NaN,NaN,0.1315561104456009,NaN,NaN,62.17910831677645,62.310296347881184,43.97729002542896,43.897815658338146,106.20811200621932,58.66811411187916,16.47163921351322,100.0,0.08,0.6,0.27,1.0,0.1315561104456009,0.0021157731717181957,0.0021157731717181957,1.0835776720341528e-13
640,10.0,128,0.02,0.01975,0.00025,0.015000000000000001,NaN,NaN,0.25,1.0,0.5722072207220722,5.5168459282400875,42.408866930424814,NaN,NaN,0.08508914389868494,NaN,NaN,55.16753199366617,55.25354842629956,48.40532785733204,48.360814450805776,103.61436287710534,53.32614793166711,8.077429047423434,100.0,0.08,0.6,0.27,1.0,0.08508914389868494,0.0015423512819729764,0.0015423512819729764,1.4210854715202004e-14
645,10.0,129,0.02,0.0195,0.0005,0.0025,NaN,NaN,0.25,1.0,0.7094209420942095,7.028358802275748,51.193918987040114,NaN,NaN,0.0978348435633194,NaN,NaN,70.28248191620675,70.3814228663208,39.06746193260402,38.964469041521184,109.34589190784199,64.36585923652174,31.55415557493071,100.0,0.08,0.6,0.27,1.0,0.0978348435633194,0.0013920012668055728,0.0013920012668055728,2.6645352591003757e-14
650,10.0,130,0.02,0.0195,0.0005,0.005,NaN,NaN,0.25,1.0,0.6885938593859386,6.767067193002234,50.00024515004883,NaN,NaN,0.11667733768474875,NaN,NaN,67.67079451285494,67.78734926770709,40.1142165540319,40.017214958695135,107.80456422640222,62.87985091739316,24.22825830529436,100.0,0.08,0.6,0.27,1.0,0.11667733768474875,0.0017241935739223011,0.0017241935739223011,3.375077994860476e-14
655,10.0,131,0.02,0.0195,0.0005,0.01,NaN,NaN,0.25,1.0,0.6395889588958896,6.200672252694078,47.06605351280419,NaN,NaN,0.12728607499522582,NaN,NaN,62.00602849711246,62.134008601936,42.88335679937204,42.80417570078328,104.93818430271929,59.2101045151454,13.041212233972477,100.0,0.08,0.6,0.27,1.0,0.12728607499522582,0.0020527786312189355,0.0020527786312189355,1.2789769243681803e-13
